...1,meanhighscores,percentmill,mytriggs,num_creatures1,num_creatures2,num_creatures3,players,creatureSum,TEC
31353,2.1203,0,1,11,37,39,11 37 39,87,87
31354,68.7885,50.95,2,11,37,39,11 37 39,87,174
31357,1.9649,0,1,11,37,40,11 37 40,88,88
31358,71.5631,52.76,2,11,37,40,11 37 40,88,176
31361,2.0339,0,1,11,38,38,11 38 38,87,87
31362,68.9981,51.35,2,11,38,38,11 38 38,87,174
31365,2.0811,0,1,11,38,39,11 38 39,88,88
31366,70.4554,51.95,2,11,38,39,11 38 39,88,176
31369,2.2785,0,1,11,38,40,11 38 40,89,89
31370,72.253,53.02,2,11,38,40,11 38 40,89,178
31373,2.2003,0,1,11,39,39,11 39 39,89,89
31374,72.656,53.34,2,11,39,39,11 39 39,89,178
31377,2.3406,0,1,11,39,40,11 39 40,90,90
31378,73.3712,53.46,2,11,39,40,11 39 40,90,180
31381,2.4712,0,1,11,40,40,11 40 40,91,91
31382,75.4147,54.69,2,11,40,40,11 40 40,91,182
31385,0.3832,0,1,12,12,12,12 12 12,36,36
31386,1.7754,0,2,12,12,12,12 12 12,36,72
31387,12.2975,7.31,3,12,12,12,12 12 12,36,108
31388,36.2142,28.62,4,12,12,12,12 12 12,36,144
31389,0.392,0,1,12,12,13,12 12 13,37,37
31390,1.9173,0,2,12,12,13,12 12 13,37,74
31391,13.9159,9.33,3,12,12,13,12 12 13,37,111
31392,37.5453,29.57,4,12,12,13,12 12 13,37,148
31393,0.416,0,1,12,12,14,12 12 14,38,38
31394,2.158,0,2,12,12,14,12 12 14,38,76
31395,15.2183,10.96,3,12,12,14,12 12 14,38,114
31396,40.7752,31.84,4,12,12,14,12 12 14,38,152
31397,0.4252,0,1,12,12,15,12 12 15,39,39
31398,2.2379,0,2,12,12,15,12 12 15,39,78
31399,17.8477,13.67,3,12,12,15,12 12 15,39,117
31400,43.2521,33.42,4,12,12,15,12 12 15,39,156
31401,0.4366,0,1,12,12,16,12 12 16,40,40
31402,2.4335,0,2,12,12,16,12 12 16,40,80
31403,19.4645,15,3,12,12,16,12 12 16,40,120
31404,45.6976,35.1,4,12,12,16,12 12 16,40,160
31405,0.4426,0,1,12,12,17,12 12 17,41,41
31406,2.5495,0,2,12,12,17,12 12 17,41,82
31407,21.2125,16.83,3,12,12,17,12 12 17,41,123
31408,48.5421,36.79,4,12,12,17,12 12 17,41,164
31409,0.4609,0,1,12,12,18,12 12 18,42,42
31410,2.9238,0,2,12,12,18,12 12 18,42,84
31411,24.1488,19.32,3,12,12,18,12 12 18,42,126
31412,51.6172,38.83,4,12,12,18,12 12 18,42,168
31413,0.4751,0,1,12,12,19,12 12 19,43,43
31414,3.2455,0,2,12,12,19,12 12 19,43,86
31415,26.5101,21.6,3,12,12,19,12 12 19,43,129
31416,54.7244,40.89,4,12,12,19,12 12 19,43,172
31417,0.4949,0,1,12,12,20,12 12 20,44,44
31418,3.6333,0,2,12,12,20,12 12 20,44,88
31419,29.0154,23.55,3,12,12,20,12 12 20,44,132
31420,58.7861,43.27,4,12,12,20,12 12 20,44,176
31421,0.512,0,1,12,12,21,12 12 21,45,45
31422,3.8162,0,2,12,12,21,12 12 21,45,90
31423,31.0814,25.24,3,12,12,21,12 12 21,45,135
31424,60.4791,44.08,4,12,12,21,12 12 21,45,180
31425,0.5096,0,1,12,12,22,12 12 22,46,46
31426,4.1863,0,2,12,12,22,12 12 22,46,92
31427,33.2105,27.02,3,12,12,22,12 12 22,46,138
31428,63.799,46.01,4,12,12,22,12 12 22,46,184
31429,0.5304,0,1,12,12,23,12 12 23,47,47
31430,4.6739,0,2,12,12,23,12 12 23,47,94
31431,35.6195,28.71,3,12,12,23,12 12 23,47,141
31432,67.0372,48.14,4,12,12,23,12 12 23,47,188
31433,0.5534,0,1,12,12,24,12 12 24,48,48
31434,5.4328,0,2,12,12,24,12 12 24,48,96
31435,37.7822,30.33,3,12,12,24,12 12 24,48,144
31436,70.3033,49.57,4,12,12,24,12 12 24,48,192
31437,0.548,0,1,12,12,25,12 12 25,49,49
31438,6.2744,0,2,12,12,25,12 12 25,49,98
31439,39.7957,31.9,3,12,12,25,12 12 25,49,147
31440,73.802,51.69,4,12,12,25,12 12 25,49,196
31441,0.5666,0,1,12,12,26,12 12 26,50,50
31442,6.9802,0.98,2,12,12,26,12 12 26,50,100
31443,43.8487,34.8,3,12,12,26,12 12 26,50,150
31444,75.8799,52.86,4,12,12,26,12 12 26,50,200
31445,0.5884,0,1,12,12,27,12 12 27,51,51
31446,7.8604,2.71,2,12,12,27,12 12 27,51,102
31447,45.3964,35.7,3,12,12,27,12 12 27,51,153
31448,78.3958,54.17,4,12,12,27,12 12 27,51,204
31449,0.5848,0,1,12,12,28,12 12 28,52,52
31450,8.9359,4.45,2,12,12,28,12 12 28,52,104
31451,47.6378,37.33,3,12,12,28,12 12 28,52,156
31452,80.8292,55.14,4,12,12,28,12 12 28,52,208
31453,0.6219,0,1,12,12,29,12 12 29,53,53
31454,10.4022,5.96,2,12,12,29,12 12 29,53,106
31455,50.714,39.46,3,12,12,29,12 12 29,53,159
31456,84.8012,57.33,4,12,12,29,12 12 29,53,212
31457,0.6429,0,1,12,12,30,12 12 30,54,54
31458,11.7303,7.64,2,12,12,30,12 12 30,54,108
31459,53.0855,41.1,3,12,12,30,12 12 30,54,162
31460,87.3153,58.35,4,12,12,30,12 12 30,54,216
31461,0.6411,0,1,12,12,31,12 12 31,55,55
31462,13.1318,9.15,2,12,12,31,12 12 31,55,110
31463,55.1693,42.44,3,12,12,31,12 12 31,55,165
31464,90.0187,59.72,4,12,12,31,12 12 31,55,220
31465,0.6785,0,1,12,12,32,12 12 32,56,56
31466,14.4035,10.6,2,12,12,32,12 12 32,56,112
31467,58.2578,44.28,3,12,12,32,12 12 32,56,168
31468,94.6803,62.12,4,12,12,32,12 12 32,56,224
31469,0.6738,0,1,12,12,33,12 12 33,57,57
31470,15.7871,12.04,2,12,12,33,12 12 33,57,114
31471,59.9671,45.35,3,12,12,33,12 12 33,57,171
31472,96.9337,63.11,4,12,12,33,12 12 33,57,228
31473,0.6929,0,1,12,12,34,12 12 34,58,58
31474,16.8595,13.04,2,12,12,34,12 12 34,58,116
31475,61.6301,46.15,3,12,12,34,12 12 34,58,174
31476,99,64.89,4,12,12,34,12 12 34,58,232
31477,0.7035,0,1,12,12,35,12 12 35,59,59
31478,19.9362,16.05,2,12,12,35,12 12 35,59,118
31479,65.8533,48.84,3,12,12,35,12 12 35,59,177
31481,0.7355,0,1,12,12,36,12 12 36,60,60
31482,20.6214,16.74,2,12,12,36,12 12 36,60,120
31483,67.8045,50.2,3,12,12,36,12 12 36,60,180
31485,0.7643,0,1,12,12,37,12 12 37,61,61
31486,21.8901,17.79,2,12,12,37,12 12 37,61,122
31487,70.0942,51.42,3,12,12,37,12 12 37,61,183
31489,0.7675,0,1,12,12,38,12 12 38,62,62
31490,24.1804,19.91,2,12,12,38,12 12 38,62,124
31491,72.2495,52.71,3,12,12,38,12 12 38,62,186
31493,0.7783,0,1,12,12,39,12 12 39,63,63
31494,26.6211,21.9,2,12,12,39,12 12 39,63,126
31495,75.93,54.76,3,12,12,39,12 12 39,63,189
31497,0.8141,0,1,12,12,40,12 12 40,64,64
31498,28.4064,23.5,2,12,12,40,12 12 40,64,128
31499,79.0165,56.8,3,12,12,40,12 12 40,64,192
31501,0.4103,0,1,12,13,13,12 13 13,38,38
31502,2.0195,0,2,12,13,13,12 13 13,38,76
31503,16.0565,11.71,3,12,13,13,12 13 13,38,114
31504,41.2711,32.15,4,12,13,13,12 13 13,38,152
31505,0.4134,0,1,12,13,14,12 13 14,39,39
31506,2.2784,0,2,12,13,14,12 13 14,39,78
31507,18.0555,13.64,3,12,13,14,12 13 14,39,117
31508,42.7846,33.23,4,12,13,14,12 13 14,39,156
31509,0.4315,0,1,12,13,15,12 13 15,40,40
31510,2.4753,0,2,12,13,15,12 13 15,40,80
31511,19.0569,14.91,3,12,13,15,12 13 15,40,120
31512,45.9448,35.3,4,12,13,15,12 13 15,40,160
31513,0.4338,0,1,12,13,16,12 13 16,41,41
31514,2.5764,0,2,12,13,16,12 13 16,41,82
31515,21.4135,16.93,3,12,13,16,12 13 16,41,123
31516,48.3071,36.65,4,12,13,16,12 13 16,41,164
31517,0.4661,0,1,12,13,17,12 13 17,42,42
31518,2.9461,0,2,12,13,17,12 13 17,42,84
31519,24.06,19.5,3,12,13,17,12 13 17,42,126
31520,52.7332,39.65,4,12,13,17,12 13 17,42,168
31521,0.4856,0,1,12,13,18,12 13 18,43,43
31522,3.2063,0,2,12,13,18,12 13 18,43,86
31523,26.1331,21.27,3,12,13,18,12 13 18,43,129
31524,54.9531,40.74,4,12,13,18,12 13 18,43,172
31525,0.4829,0,1,12,13,19,12 13 19,44,44
31526,3.5061,0,2,12,13,19,12 13 19,44,88
31527,28.3173,23.01,3,12,13,19,12 13 19,44,132
31528,58.447,43.16,4,12,13,19,12 13 19,44,176
31529,0.4941,0,1,12,13,20,12 13 20,45,45
31530,3.8504,0,2,12,13,20,12 13 20,45,90
31531,30.5195,24.65,3,12,13,20,12 13 20,45,135
31532,59.9913,43.67,4,12,13,20,12 13 20,45,180
31533,0.518,0,1,12,13,21,12 13 21,46,46
31534,4.3292,0,2,12,13,21,12 13 21,46,92
31535,33.9514,27.55,3,12,13,21,12 13 21,46,138
31536,64.5444,46.54,4,12,13,21,12 13 21,46,184
31537,0.5453,0,1,12,13,22,12 13 22,47,47
31538,4.8738,0,2,12,13,22,12 13 22,47,94
31539,34.9814,28.27,3,12,13,22,12 13 22,47,141
31540,66.8941,47.94,4,12,13,22,12 13 22,47,188
31541,0.5339,0,1,12,13,23,12 13 23,48,48
31542,5.4018,0,2,12,13,23,12 13 23,48,96
31543,37.4665,30.09,3,12,13,23,12 13 23,48,144
31544,69.9125,49.64,4,12,13,23,12 13 23,48,192
31545,0.5563,0,1,12,13,24,12 13 24,49,49
31546,6.0193,0,2,12,13,24,12 13 24,49,98
31547,40.2706,32.2,3,12,13,24,12 13 24,49,147
31548,72.9181,51.29,4,12,13,24,12 13 24,49,196
31549,0.5815,0,1,12,13,25,12 13 25,50,50
31550,6.8596,1.21,2,12,13,25,12 13 25,50,100
31551,42.5901,33.95,3,12,13,25,12 13 25,50,150
31552,75.7298,52.71,4,12,13,25,12 13 25,50,200
31553,0.5896,0,1,12,13,26,12 13 26,51,51
31554,7.9327,2.65,2,12,13,26,12 13 26,51,102
31555,44.5641,35.19,3,12,13,26,12 13 26,51,153
31556,78.6026,54.04,4,12,13,26,12 13 26,51,204
31557,0.6108,0,1,12,13,27,12 13 27,52,52
31558,9.1543,4.46,2,12,13,27,12 13 27,52,104
31559,47.5311,37.39,3,12,13,27,12 13 27,52,156
31560,80.1504,54.67,4,12,13,27,12 13 27,52,208
31561,0.6084,0,1,12,13,28,12 13 28,53,53
31562,10.5255,6.17,2,12,13,28,12 13 28,53,106
31563,50.0899,38.9,3,12,13,28,12 13 28,53,159
31564,83.6489,56.19,4,12,13,28,12 13 28,53,212
31565,0.6562,0,1,12,13,29,12 13 29,54,54
31566,11.6925,7.68,2,12,13,29,12 13 29,54,108
31567,51.7919,40.21,3,12,13,29,12 13 29,54,162
31568,86.1442,58.09,4,12,13,29,12 13 29,54,216
31569,0.6574,0,1,12,13,30,12 13 30,55,55
31570,12.8986,9,2,12,13,30,12 13 30,55,110
31571,55.7372,42.79,3,12,13,30,12 13 30,55,165
31572,91.4873,60.14,4,12,13,30,12 13 30,55,220
31573,0.669,0,1,12,13,31,12 13 31,56,56
31574,14.4377,10.62,2,12,13,31,12 13 31,56,112
31575,57.5639,43.76,3,12,13,31,12 13 31,56,168
31576,94.6534,62.23,4,12,13,31,12 13 31,56,224
31577,0.7015,0,1,12,13,32,12 13 32,57,57
31578,16.0692,12.34,2,12,13,32,12 13 32,57,114
31579,60.6353,45.96,3,12,13,32,12 13 32,57,171
31580,96.6219,62.89,4,12,13,32,12 13 32,57,228
31581,0.7119,0,1,12,13,33,12 13 33,58,58
31582,16.873,13.15,2,12,13,33,12 13 33,58,116
31583,62.0302,46.46,3,12,13,33,12 13 33,58,174
31584,99,64.38,4,12,13,33,12 13 33,58,232
31585,0.7319,0,1,12,13,34,12 13 34,59,59
31586,19.3596,15.37,2,12,13,34,12 13 34,59,118
31587,66.1384,48.9,3,12,13,34,12 13 34,59,177
31589,0.7303,0,1,12,13,35,12 13 35,60,60
31590,20.7693,16.83,2,12,13,35,12 13 35,60,120
31591,67.9485,50.34,3,12,13,35,12 13 35,60,180
31593,0.7607,0,1,12,13,36,12 13 36,61,61
31594,22.7375,18.5,2,12,13,36,12 13 36,61,122
31595,70.1191,51.19,3,12,13,36,12 13 36,61,183
31597,0.7742,0,1,12,13,37,12 13 37,62,62
31598,24.1265,19.79,2,12,13,37,12 13 37,62,124
31599,72.3661,52.43,3,12,13,37,12 13 37,62,186
31601,0.7842,0,1,12,13,38,12 13 38,63,63
31602,25.879,21.34,2,12,13,38,12 13 38,63,126
31603,76.0709,54.76,3,12,13,38,12 13 38,63,189
31605,0.8308,0,1,12,13,39,12 13 39,64,64
31606,27.5741,22.69,2,12,13,39,12 13 39,64,128
31607,77.6495,55.64,3,12,13,39,12 13 39,64,192
31609,0.8517,0,1,12,13,40,12 13 40,65,65
31610,29.44,24.24,2,12,13,40,12 13 40,65,130
31611,81.2964,57.51,3,12,13,40,12 13 40,65,195
31613,0.4433,0,1,12,14,14,12 14 14,40,40
31614,2.3552,0,2,12,14,14,12 14 14,40,80
31615,20.0195,15.77,3,12,14,14,12 14 14,40,120
31616,46.2866,35.44,4,12,14,14,12 14 14,40,160
31617,0.4551,0,1,12,14,15,12 14 15,41,41
31618,2.8639,0,2,12,14,15,12 14 15,41,82
31619,21.6312,17.21,3,12,14,15,12 14 15,41,123
31620,49.3991,37.53,4,12,14,15,12 14 15,41,164
31621,0.4521,0,1,12,14,16,12 14 16,42,42
31622,3.0169,0,2,12,14,16,12 14 16,42,84
31623,24.3291,19.67,3,12,14,16,12 14 16,42,126
31624,51.342,38.57,4,12,14,16,12 14 16,42,168
31625,0.469,0,1,12,14,17,12 14 17,43,43
31626,3.2828,0,2,12,14,17,12 14 17,43,86
31627,26.2076,21.19,3,12,14,17,12 14 17,43,129
31628,56.5796,42.16,4,12,14,17,12 14 17,43,172
31629,0.4947,0,1,12,14,18,12 14 18,44,44
31630,3.3816,0,2,12,14,18,12 14 18,44,88
31631,28.7893,23.37,3,12,14,18,12 14 18,44,132
31632,57.8605,42.68,4,12,14,18,12 14 18,44,176
31633,0.5024,0,1,12,14,19,12 14 19,45,45
31634,3.998,0,2,12,14,19,12 14 19,45,90
31635,31.2066,25.33,3,12,14,19,12 14 19,45,135
31636,60.436,44.1,4,12,14,19,12 14 19,45,180
31637,0.5047,0,1,12,14,20,12 14 20,46,46
31638,4.089,0,2,12,14,20,12 14 20,46,92
31639,32.9066,26.71,3,12,14,20,12 14 20,46,138
31640,62.7035,45.09,4,12,14,20,12 14 20,46,184
31641,0.5373,0,1,12,14,21,12 14 21,47,47
31642,4.8067,0,2,12,14,21,12 14 21,47,94
31643,34.9802,28.27,3,12,14,21,12 14 21,47,141
31644,67.0119,48.1,4,12,14,21,12 14 21,47,188
31645,0.5435,0,1,12,14,22,12 14 22,48,48
31646,5.5777,0,2,12,14,22,12 14 22,48,96
31647,37.0232,29.81,3,12,14,22,12 14 22,48,144
31648,69.7855,49.53,4,12,14,22,12 14 22,48,192
31649,0.5385,0,1,12,14,23,12 14 23,49,49
31650,5.8906,0,2,12,14,23,12 14 23,49,98
31651,39.0003,31.19,3,12,14,23,12 14 23,49,147
31652,72.8778,51.17,4,12,14,23,12 14 23,49,196
31653,0.5988,0,1,12,14,24,12 14 24,50,50
31654,7.0441,1.23,2,12,14,24,12 14 24,50,100
31655,42.3143,33.58,3,12,14,24,12 14 24,50,150
31656,75.4778,52.39,4,12,14,24,12 14 24,50,200
31657,0.5864,0,1,12,14,25,12 14 25,51,51
31658,8.0851,2.96,2,12,14,25,12 14 25,51,102
31659,45.1971,35.84,3,12,14,25,12 14 25,51,153
31660,77.6381,53.4,4,12,14,25,12 14 25,51,204
31661,0.6087,0,1,12,14,26,12 14 26,52,52
31662,9.3287,4.63,2,12,14,26,12 14 26,52,104
31663,47.7085,37.48,3,12,14,26,12 14 26,52,156
31664,80.7693,55.03,4,12,14,26,12 14 26,52,208
31665,0.6243,0,1,12,14,27,12 14 27,53,53
31666,10.4186,5.93,2,12,14,27,12 14 27,53,106
31667,49.9037,38.89,3,12,14,27,12 14 27,53,159
31668,83.7184,56.33,4,12,14,27,12 14 27,53,212
31669,0.6525,0,1,12,14,28,12 14 28,54,54
31670,11.6921,7.52,2,12,14,28,12 14 28,54,108
31671,52.3508,40.61,3,12,14,28,12 14 28,54,162
31672,87.9155,58.87,4,12,14,28,12 14 28,54,216
31673,0.6539,0,1,12,14,29,12 14 29,55,55
31674,13.203,9.26,2,12,14,29,12 14 29,55,110
31675,54.4445,41.56,3,12,14,29,12 14 29,55,165
31676,90.3611,60.16,4,12,14,29,12 14 29,55,220
31677,0.6735,0,1,12,14,30,12 14 30,56,56
31678,14.6949,10.9,2,12,14,30,12 14 30,56,112
31679,56.6828,43.29,3,12,14,30,12 14 30,56,168
31680,93.7795,61.56,4,12,14,30,12 14 30,56,224
31681,0.6699,0,1,12,14,31,12 14 31,57,57
31682,15.999,12.16,2,12,14,31,12 14 31,57,114
31683,60.5806,45.65,3,12,14,31,12 14 31,57,171
31684,95.9117,62.59,4,12,14,31,12 14 31,57,228
31685,0.7155,0,1,12,14,32,12 14 32,58,58
31686,17.3237,13.59,2,12,14,32,12 14 32,58,116
31687,62.5954,46.96,3,12,14,32,12 14 32,58,174
31688,97.8994,63.3,4,12,14,32,12 14 32,58,232
31689,0.7213,0,1,12,14,33,12 14 33,59,59
31690,18.6594,14.84,2,12,14,33,12 14 33,59,118
31691,64.6409,48.08,3,12,14,33,12 14 33,59,177
31693,0.7326,0,1,12,14,34,12 14 34,60,60
31694,20.5694,16.67,2,12,14,34,12 14 34,60,120
31695,66.1605,48.96,3,12,14,34,12 14 34,60,180
31697,0.7641,0,1,12,14,35,12 14 35,61,61
31698,22.4113,18.22,2,12,14,35,12 14 35,61,122
31699,69.523,50.98,3,12,14,35,12 14 35,61,183
31701,0.7783,0,1,12,14,36,12 14 36,62,62
31702,23.8095,19.52,2,12,14,36,12 14 36,62,124
31703,72.5643,52.68,3,12,14,36,12 14 36,62,186
31705,0.815,0,1,12,14,37,12 14 37,63,63
31706,26.2816,21.63,2,12,14,37,12 14 37,63,126
31707,75.6793,54.76,3,12,14,37,12 14 37,63,189
31709,0.8328,0,1,12,14,38,12 14 38,64,64
31710,28.4914,23.46,2,12,14,38,12 14 38,64,128
31711,77.327,55.29,3,12,14,38,12 14 38,64,192
31713,0.8603,0,1,12,14,39,12 14 39,65,65
31714,29.8624,24.69,2,12,14,39,12 14 39,65,130
31715,79.9143,56.75,3,12,14,39,12 14 39,65,195
31717,0.8775,0,1,12,14,40,12 14 40,66,66
31718,30.5495,25.09,2,12,14,40,12 14 40,66,132
31719,82.7405,58.44,3,12,14,40,12 14 40,66,198
31721,0.4643,0,1,12,15,15,12 15 15,42,42
31722,2.8457,0,2,12,15,15,12 15 15,42,84
31723,23.9542,19.25,3,12,15,15,12 15 15,42,126
31724,51.5483,38.81,4,12,15,15,12 15 15,42,168
31725,0.4757,0,1,12,15,16,12 15 16,43,43
31726,3.2368,0,2,12,15,16,12 15 16,43,86
31727,26.3683,21.35,3,12,15,16,12 15 16,43,129
31728,54.8262,40.77,4,12,15,16,12 15 16,43,172
31729,0.4802,0,1,12,15,17,12 15 17,44,44
31730,3.5941,0,2,12,15,17,12 15 17,44,88
31731,27.9332,22.57,3,12,15,17,12 15 17,44,132
31732,57.1049,42.13,4,12,15,17,12 15 17,44,176
31733,0.5057,0,1,12,15,18,12 15 18,45,45
31734,3.8439,0,2,12,15,18,12 15 18,45,90
31735,30.627,24.95,3,12,15,18,12 15 18,45,135
31736,60.6967,44.51,4,12,15,18,12 15 18,45,180
31737,0.5224,0,1,12,15,19,12 15 19,46,46
31738,4.565,0,2,12,15,19,12 15 19,46,92
31739,33.2856,26.9,3,12,15,19,12 15 19,46,138
31740,64.3449,46.53,4,12,15,19,12 15 19,46,184
31741,0.5232,0,1,12,15,20,12 15 20,47,47
31742,4.7192,0,2,12,15,20,12 15 20,47,94
31743,35.3417,28.53,3,12,15,20,12 15 20,47,141
31744,66.0083,47.14,4,12,15,20,12 15 20,47,188
31745,0.5486,0,1,12,15,21,12 15 21,48,48
31746,5.5123,0,2,12,15,21,12 15 21,48,96
31747,37.6511,30.29,3,12,15,21,12 15 21,48,144
31748,69.3913,49.15,4,12,15,21,12 15 21,48,192
31749,0.5538,0,1,12,15,22,12 15 22,49,49
31750,6.4262,0,2,12,15,22,12 15 22,49,98
31751,40.7202,32.48,3,12,15,22,12 15 22,49,147
31752,73.858,51.59,4,12,15,22,12 15 22,49,196
31753,0.5836,0,1,12,15,23,12 15 23,50,50
31754,7.0223,1.04,2,12,15,23,12 15 23,50,100
31755,42.5882,34.01,3,12,15,23,12 15 23,50,150
31756,76.7963,52.8,4,12,15,23,12 15 23,50,200
31757,0.5818,0,1,12,15,24,12 15 24,51,51
31758,8.4137,2.86,2,12,15,24,12 15 24,51,102
31759,44.485,35.15,3,12,15,24,12 15 24,51,153
31760,78.7438,54.17,4,12,15,24,12 15 24,51,204
31761,0.6122,0,1,12,15,25,12 15 25,52,52
31762,9.2086,4.27,2,12,15,25,12 15 25,52,104
31763,47.7874,37.4,3,12,15,25,12 15 25,52,156
31764,80.1141,54.35,4,12,15,25,12 15 25,52,208
31765,0.6151,0,1,12,15,26,12 15 26,53,53
31766,10.4764,6.22,2,12,15,26,12 15 26,53,106
31767,48.68,37.96,3,12,15,26,12 15 26,53,159
31768,83.9512,56.84,4,12,15,26,12 15 26,53,212
31769,0.6223,0,1,12,15,27,12 15 27,54,54
31770,11.0448,7.03,2,12,15,27,12 15 27,54,108
31771,52.6628,40.72,3,12,15,27,12 15 27,54,162
31772,87.0443,58.42,4,12,15,27,12 15 27,54,216
31773,0.6543,0,1,12,15,28,12 15 28,55,55
31774,13.0811,9,2,12,15,28,12 15 28,55,110
31775,55.2794,42.43,3,12,15,28,12 15 28,55,165
31776,90.3003,59.78,4,12,15,28,12 15 28,55,220
31777,0.6852,0,1,12,15,29,12 15 29,56,56
31778,14.7813,10.94,2,12,15,29,12 15 29,56,112
31779,56.9848,43.34,3,12,15,29,12 15 29,56,168
31780,93.3187,61.16,4,12,15,29,12 15 29,56,224
31781,0.692,0,1,12,15,30,12 15 30,57,57
31782,15.6837,12.05,2,12,15,30,12 15 30,57,114
31783,59.1645,44.62,3,12,15,30,12 15 30,57,171
31784,96.1898,63,4,12,15,30,12 15 30,57,228
31785,0.7017,0,1,12,15,31,12 15 31,58,58
31786,17.522,13.65,2,12,15,31,12 15 31,58,116
31787,61.8978,46.39,3,12,15,31,12 15 31,58,174
31788,99,64.13,4,12,15,31,12 15 31,58,232
31789,0.7164,0,1,12,15,32,12 15 32,59,59
31790,19.5901,15.64,2,12,15,32,12 15 32,59,118
31791,65.8974,48.91,3,12,15,32,12 15 32,59,177
31793,0.7422,0,1,12,15,33,12 15 33,60,60
31794,20.5763,16.59,2,12,15,33,12 15 33,60,120
31795,67.1659,49.33,3,12,15,33,12 15 33,60,180
31797,0.7658,0,1,12,15,34,12 15 34,61,61
31798,22.5002,18.4,2,12,15,34,12 15 34,61,122
31799,69.5054,50.63,3,12,15,34,12 15 34,61,183
31801,0.7922,0,1,12,15,35,12 15 35,62,62
31802,23.9636,19.65,2,12,15,35,12 15 35,62,124
31803,73.7577,53.61,3,12,15,35,12 15 35,62,186
31805,0.7958,0,1,12,15,36,12 15 36,63,63
31806,26.2935,21.6,2,12,15,36,12 15 36,63,126
31807,74.9944,53.81,3,12,15,36,12 15 36,63,189
31809,0.8412,0,1,12,15,37,12 15 37,64,64
31810,27.2435,22.43,2,12,15,37,12 15 37,64,128
31811,76.3671,54.5,3,12,15,37,12 15 37,64,192
31813,0.8466,0,1,12,15,38,12 15 38,65,65
31814,28.4586,23.35,2,12,15,38,12 15 38,65,130
31815,79.4275,56.53,3,12,15,38,12 15 38,65,195
31817,0.8637,0,1,12,15,39,12 15 39,66,66
31818,30.8697,25.4,2,12,15,39,12 15 39,66,132
31819,81.3649,57.14,3,12,15,39,12 15 39,66,198
31821,0.8853,0,1,12,15,40,12 15 40,67,67
31822,32.4048,26.57,2,12,15,40,12 15 40,67,134
31823,85.093,59.42,3,12,15,40,12 15 40,67,201
31825,0.4843,0,1,12,16,16,12 16 16,44,44
31826,3.4152,0,2,12,16,16,12 16 16,44,88
31827,28.78,23.38,3,12,16,16,12 16 16,44,132
31828,56.6493,41.72,4,12,16,16,12 16 16,44,176
31829,0.4973,0,1,12,16,17,12 16 17,45,45
31830,3.8943,0,2,12,16,17,12 16 17,45,90
31831,30.0006,24.23,3,12,16,17,12 16 17,45,135
31832,60.6055,44.47,4,12,16,17,12 16 17,45,180
31833,0.5323,0,1,12,16,18,12 16 18,46,46
31834,4.521,0,2,12,16,18,12 16 18,46,92
31835,33.1499,26.81,3,12,16,18,12 16 18,46,138
31836,62.6177,45.15,4,12,16,18,12 16 18,46,184
31837,0.5326,0,1,12,16,19,12 16 19,47,47
31838,4.8384,0,2,12,16,19,12 16 19,47,94
31839,35.435,28.53,3,12,16,19,12 16 19,47,141
31840,66.6371,47.53,4,12,16,19,12 16 19,47,188
31841,0.5365,0,1,12,16,20,12 16 20,48,48
31842,5.3962,0,2,12,16,20,12 16 20,48,96
31843,37.2371,29.98,3,12,16,20,12 16 20,48,144
31844,69.554,48.93,4,12,16,20,12 16 20,48,192
31845,0.5536,0,1,12,16,21,12 16 21,49,49
31846,6.2477,0,2,12,16,21,12 16 21,49,98
31847,39.308,31.36,3,12,16,21,12 16 21,49,147
31848,72.4636,50.82,4,12,16,21,12 16 21,49,196
31849,0.5782,0,1,12,16,22,12 16 22,50,50
31850,7.0158,1.15,2,12,16,22,12 16 22,50,100
31851,42.0496,33.42,3,12,16,22,12 16 22,50,150
31852,76.4139,53.03,4,12,16,22,12 16 22,50,200
31853,0.588,0,1,12,16,23,12 16 23,51,51
31854,7.7296,2.58,2,12,16,23,12 16 23,51,102
31855,44.804,35.34,3,12,16,23,12 16 23,51,153
31856,78.1338,53.73,4,12,16,23,12 16 23,51,204
31857,0.6273,0,1,12,16,24,12 16 24,52,52
31858,9.3578,4.9,2,12,16,24,12 16 24,52,104
31859,46.309,36.53,3,12,16,24,12 16 24,52,156
31860,81.0024,55.19,4,12,16,24,12 16 24,52,208
31861,0.6229,0,1,12,16,25,12 16 25,53,53
31862,10.4123,5.83,2,12,16,25,12 16 25,53,106
31863,50.2704,39.07,3,12,16,25,12 16 25,53,159
31864,84.0696,56.88,4,12,16,25,12 16 25,53,212
31865,0.6517,0,1,12,16,26,12 16 26,54,54
31866,11.4078,7.29,2,12,16,26,12 16 26,54,108
31867,51.8952,40.04,3,12,16,26,12 16 26,54,162
31868,86.6995,57.92,4,12,16,26,12 16 26,54,216
31869,0.6754,0,1,12,16,27,12 16 27,55,55
31870,13.2983,9.33,2,12,16,27,12 16 27,55,110
31871,54.9826,42.19,3,12,16,27,12 16 27,55,165
31872,90.8788,60.08,4,12,16,27,12 16 27,55,220
31873,0.6774,0,1,12,16,28,12 16 28,56,56
31874,14.5809,10.67,2,12,16,28,12 16 28,56,112
31875,57.3798,43.66,3,12,16,28,12 16 28,56,168
31876,94.3948,62.14,4,12,16,28,12 16 28,56,224
31877,0.695,0,1,12,16,29,12 16 29,57,57
